Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
361407800,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
361408000,00000566,false,1,8,22,8A,0A,A0,A8,A0,AA,8A
361408500,00000143,false,0,8,00,00,00,1C,08,7D,11,17
361408800,00000418,false,0,8,50,FF,FF,00,00,00,00,01
361408500,00000287,false,1,8,27,10,27,10,27,10,00,00
361408800,00000663,false,1,8,01,31,30,30,00,00,00,00
361410200,0000028B,false,1,8,27,10,4E,20,0D,3D,01,14
361410400,0000056A,false,1,8,22,8A,0A,A0,A8,A0,AA,8A
361411000,00000133,false,0,8,6F,00,03,00,40,00,00,00
361411200,00000145,false,0,8,4E,20,6F,FF,8F,FF,0F,FF
361411000,00000285,false,1,8,00,00,14,09,91,FE,0C,10
361411800,00000373,false,1,8,B9,B9,7F,7C,0C,58,80,16
361411400,00000308,false,0,8,00,00,00,40,01,66,CC,00
361411700,00000346,false,0,8,27,10,29,24,00,01,08,64
361411900,000002E1,false,0,8,00,00,80,1F,FF,00,00,00
361412200,00000312,false,0,8,66,F0,06,F0,08,EF,07,23
361412400,00000673,false,0,8,00,00,00,00,00,00,00,00
361413000,00000288,false,1,8,27,10,4E,20,0D,3B,01,10
361413300,00000362,false,1,8,02,01,00,00,00,00,00,00
361413500,00000564,false,1,8,22,8A,AA,AA,A8,A0,AA,8A
361413500,00000359,false,0,8,30,03,7F,80,C0,00,2E,00
361413800,0000035A,false,0,8,00,80,80,80,80,00,0C,00
361414800,00000200,false,0,8,00,03,00,00,40,00,40,00
361413700,00000370,false,1,8,05,BE,00,00,00,00,00,00
361415100,00000208,false,0,8,00,20,00,00,00,00,00,00
361415300,00000214,false,0,8,00,00,00,00,00,00,00,00
361415600,0000032F,false,0,8,7B,10,00,00,00,00,00,00
361415900,00000101,false,0,1,84
361416200,00000215,false,0,8,00,00,00,00,00,00,04,00
361416400,00000236,false,0,8,0F,FA,10,00,B0,00,00,1A
361416600,0000022D,false,0,8,01,18,87,FF,00,00,00,00
361417700,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
361418000,00000567,false,1,8,AA,02,00,00,80,AA,00,00
361418300,00000732,false,1,8,03,E8,03,E8,64,64,05,3A
361418500,00000143,false,0,8,00,00,00,04,08,7D,11,17
361418700,00000390,false,0,8,08,00,FF,FF,FE,00,00,00
361418500,00000287,false,1,8,27,10,27,10,27,10,00,00
361418800,00000377,false,1,8,05,B9,00,7B,3A,37,37,22
361420200,0000028B,false,1,8,27,10,4E,20,0D,3D,01,14
361420400,0000056B,false,1,8,AA,02,00,00,80,AA,00,00
361420900,00000133,false,0,8,6F,00,03,00,40,00,00,00
361421100,00000145,false,0,8,4E,20,AF,FF,8F,FF,0F,FF
361421400,000002F1,false,0,8,00,00,15,6D,00,9F,FF,00
361420700,00000734,false,1,8,03,E8,03,E8,64,64,35,35
361421000,00000285,false,1,8,00,00,14,09,91,FE,0C,10
361421700,00000373,false,1,8,B9,B9,7F,7C,0C,58,80,16
