Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
680165500,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
680167700,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680168400,00000362,false,0,8,02,01,00,00,00,00,00,00
680168900,00000389,false,0,8,9F,00,00,39,39,40,00,00
680169100,00000375,false,0,8,08,08,00,1B,11,00,00,00
680170200,00000370,false,0,8,05,BE,00,00,00,00,00,00
680171000,000003C2,false,1,8,7F,FF,FC,F8,C8,00,00,00
680171800,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680172000,00000567,false,0,8,AA,02,00,00,80,AA,00,00
680172200,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680172500,0000056B,false,0,8,AA,02,00,00,80,AA,00,00
680172800,00000371,false,0,8,3F,00,00,00,00,00,00,00
680174000,00000373,false,0,8,BC,BA,7F,6E,0C,69,80,16
680174800,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680175100,00000565,false,0,8,AA,02,00,00,80,AA,00,00
680175300,00000287,false,0,8,27,10,27,10,27,10,00,02
680176300,00000424,false,0,8,04,91,04,10,00,10,00,00
680176600,000005A1,false,0,8,22,A2,AA,2A,A2,8A,82,A2
680177600,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680178400,00000362,false,0,8,02,01,00,00,00,00,00,00
680178900,00000377,false,0,8,05,B9,00,94,3D,3F,3A,22
680178900,00000691,false,1,8,00,30,42,42,42,42,42,FF
680179300,00000692,false,1,8,0F,82,0F,88,0F,81,0F,82
680179700,000006B1,false,1,8,00,30,42,42,42,42,43,FF
680180100,00000286,false,0,8,00,00,00,37,00,00,0A,00
680179900,00000693,false,1,8,0F,82,0F,84,0F,84,0F,87
680180200,000006B2,false,1,8,0F,84,0F,82,0F,82,0F,85
680180400,00000694,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680180700,000006B3,false,1,8,0F,85,0F,84,0F,82,0F,85
680181000,000003C2,false,1,8,7F,FF,FD,0F,C8,00,00,00
680181200,000006B4,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680181400,00000641,false,1,8,00,30,42,42,42,42,42,FF
680181800,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680182000,0000056D,false,0,8,2A,00,00,20,00,00,28,8A
680182300,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680181700,00000671,false,1,8,00,30,42,42,42,42,42,FF
680181900,00000642,false,1,8,0F,87,0F,87,0F,88,0F,85
680182100,00000611,false,1,8,00,30,42,42,42,43,42,FF
680182400,00000643,false,1,8,0F,85,0F,85,0F,7F,0F,82
680182600,00000612,false,1,8,0F,81,0F,85,0F,82,0F,81
680182900,00000644,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
